S01	S02	S03	E01	E02	E03	I01	I02	I03	Y01	Y02	Y03	R01	R02	R03	S11	S12	S13	E11	E12	E13	I11	I12	I13	Y11	Y12	Y13	R11	R12	R13	S21	S22	S23	E21	E22	E23	I21	I22	I23	Y21	Y22	Y23	R21	R22	R23
49	110470.738516588	55730.7091190154	5344.90504719596	0	0	0	0	0	0	0	0	0	638.588173477918	354.041102458825	47.0461548552281	45240.0901150563	23920.5050473554	2708.93147753679	0	0	0	0	0	0	0	0	0	64.676502396388	35.9550258218608	4.82144737421245	3214.04022759666	1996.50224945423	341.208324341997	0	0	0	0	0	0	0	0	0	0.0166243229500482	0.0108969629887844	0.00219245948207963
50	110425.928330016	55708.7457129866	5342.90550438906	0	0	0	0	0	0	0	0	0	683.207525381634	375.879402026069	49.0229861340512	45240.2345448838	23920.5969717639	2708.94821200702	0	0	0	0	0	0	0	0	0	69.4916674787446	38.3668042767343	5.06324000554312	3214.01261050254	1996.48200777776	341.203312838316	0	0	0	0	0	0	0	0	0	0.027408364861072	0.0177703914318287	0.00347287116903993
51	110445.559379145	55710.8607544135	5338.8841510285	0	0	0	0	0	0	0	0	0	663.467679366796	373.73858376324	53.0583386274697	45240.2315412357	23920.5921998178	2708.946140532	0	0	0	0	0	0	0	0	0	67.8871436636428	38.4148899633386	5.53030170319868	3214.0518629008	1996.50724387093	341.207955875844	0	0	0	0	0	0	0	0	0	0.0265220016832637	0.0177436866016868	0.00377019588135201
52	110406.4105051	55690.4294870907	5337.27043021768	0	0	0	0	0	0	0	0	0	703.076604380885	394.428201469492	54.7052909541019	45240.1979072467	23920.5714615693	2708.94270794922	0	0	0	0	0	0	0	0	0	72.0440817366664	40.6068617874201	5.71628267865345	3214.01837469408	1996.48547741002	341.20377069516	0	0	0	0	0	0	0	0	0	0.0352932978200016	0.0232033756683683	0.00470077151065609
53	110423.78881627	55692.209531722	5333.66514787018	0	0	0	0	0	0	0	0	0	685.636728648414	392.652759759293	58.3294172491163	45240.1636726117	23920.5502599367	2708.93904340047	0	0	0	0	0	0	0	0	0	70.5824169635545	40.6261446030814	6.12513520283098	3213.98362717882	1996.46293797104	341.199598902002	0	0	0	0	0	0	0	0	0	0.0340461392896859	0.0228645214353519	0.00490782509626552
54	110412.384673691	55694.3372617586	5337.58437470437	0	0	0	0	0	0	0	0	0	697.196282816271	390.563524955581	54.3956308032888	45240.2499377688	23920.6020978632	2708.94734661682	0	0	0	0	0	0	0	0	0	70.6547008152172	39.6901388218839	5.57607357752245	3214.0546746646	1996.50923773262	341.208494581466	0	0	0	0	0	0	0	0	0	0.0124348108768106	0.0081744331607199	0.00166542590774672
55	110444.300240981	55687.9277650049	5327.59064489759	0	0	0	0	0	0	0	0	0	665.415148214043	397.180304328208	64.4683750868587	45240.0793172309	23920.4986783556	2708.9303846558	0	0	0	0	0	0	0	0	0	70.0576498157414	42.0984016478908	6.96302549444399	3214.00700894507	1996.4775320865	341.201927218775	0	0	0	0	0	0	0	0	0	0.0515204056342558	0.0349925267030087	0.00767947426396679
56	110457.006580252	55700.3777443482	5332.07374156207	0	0	0	0	0	0	0	0	0	652.539548551315	384.605354745448	59.9528800562647	45240.1174344586	23920.5197267566	2708.9330139534	0	0	0	0	0	0	0	0	0	68.4199969993535	40.595594726079	6.45347480241456	3214.0287923916	1996.49306619847	341.205546998632	0	0	0	0	0	0	0	0	0	0.0624475620506615	0.0419124794059024	0.00891912892985321
57	110460.945204258	55708.6763478752	5334.91502569274	0	0	0	0	0	0	0	0	0	648.356025556656	376.131156316773	57.0755266379805	45240.2214200926	23920.5853472552	2708.94476061142	0	0	0	0	0	0	0	0	0	67.4136963857965	39.3477225492975	6.07800419660617	3214.01194021129	1996.48163463474	341.203175879939	0	0	0	0	0	0	0	0	0	0.0519863504474001	0.0345482239662003	0.00719640597800151
58	110393.526026928	55686.9011604949	5338.0805075586	0	0	0	0	0	0	0	0	0	715.705263724488	397.783565001602	53.8594544399862	45240.2870705534	23920.6320676387	2708.95549825928	0	0	0	0	0	0	0	0	0	72.7860046320424	40.594695806213	5.55886016030006	3214.04381378682	1996.50313623202	341.207859187103	0	0	0	0	0	0	0	0	0	0.0228033385302522	0.01499463295609	0.00304310732431445
59	110325.410871474	55636.3944527622	5325.37844822971	0	0	0	0	0	0	0	0	0	784.744293497949	448.900439989072	66.6884964390804	45240.1448224067	23920.5322281426	2708.93285490579	0	0	0	0	0	0	0	0	0	82.8261648089261	47.8268373810646	7.30280944412944	3213.970044979	1996.45307518881	341.197045879013	0	0	0	0	0	0	0	0	0	0.0869097275070289	0.0586765950174624	0.0127438158006866
60	110440.747227906	55719.142369225	5345.00321423335	0	0	0	0	0	0	0	0	0	667.998018626353	365.24598319867	46.8865661817877	45240.4136395141	23920.7049313556	2708.9654294356	0	0	0	0	0	0	0	0	0	67.4528098857931	36.9604390200972	4.77913943534247	3214.04099914657	1996.50068731458	341.206987984731	0	0	0	0	0	0	0	0	0	0.014948380568803	0.00962864513074151	0.00185066727812501
61	110511.965348781	55727.9479632702	5334.41864264153	0	0	0	0	0	0	0	0	0	597.103332105206	356.773920021543	57.5764544089448	45240.3241062871	23920.6480267766	2708.95478268988	0	0	0	0	0	0	0	0	0	62.2047555263802	37.367752019838	6.12455675804681	3213.92277898617	1996.42147959913	341.190884934974	0	0	0	0	0	0	0	0	0	0.0354174626552767	0.0241191310732932	0.00531612887377876
62	110340.183346436	55650.128629794	5330.80515516884	0	0	0	0	0	0	0	0	0	769.526395500266	434.865014102993	61.1923398078689	45240.1884665291	23920.5646268826	2708.94085580373	0	0	0	0	0	0	0	0	0	79.2248365888845	45.0090754663297	6.44075547808911	3214.04746671552	1996.50669667126	341.209051215985	0	0	0	0	0	0	0	0	0	0.0442865161287617	0.0293720948832467	0.00609068852304499
63	110394.826137752	55679.2544419145	5334.12372132799	0	0	0	0	0	0	0	0	0	714.48641936228	405.520013192976	57.8459161161837	45240.2729510638	23920.6158582713	2708.94901369167	0	0	0	0	0	0	0	0	0	74.2111342587951	42.4002163103439	6.17381403706264	3214.04448678527	1996.50386073997	341.208113807202	0	0	0	0	0	0	0	0	0	0.0658881444978262	0.0434300887249925	0.00885149156929631
64	110377.612199098	55676.3398471732	5336.42706167254	0	0	0	0	0	0	0	0	0	731.999297196787	408.579740341626	55.5531950354429	45240.211157826	23920.5764178391	2708.94185832636	0	0	0	0	0	0	0	0	0	74.8599111171375	41.9674114845376	5.78793944666021	3214.02226128916	1996.48914138569	341.205142829487	0	0	0	0	0	0	0	0	0	0.0371364095226675	0.0244857614838101	0.00500586362632166
65	110358.935890071	55661.6160464021	5332.46381220841	0	0	0	0	0	0	0	0	0	750.868685396963	423.436848600179	59.5450720952609	45239.9962799585	23920.4467118045	2708.92134799223	0	0	0	0	0	0	0	0	0	76.9369453231634	43.5911225915954	6.22168366954884	3214.05738975339	1996.51201841481	341.209459247834	0	0	0	0	0	0	0	0	0	0.029998243408835	0.0200898602148326	0.00426682225322788
66	110439.885820399	55701.2609973601	5335.09138765493	0	0	0	0	0	0	0	0	0	669.399290473873	383.512562991691	56.8857521679943	45240.1195308942	23920.5221335453	2708.93376125327	0	0	0	0	0	0	0	0	0	68.4909949945636	39.396444335031	5.91214414011063	3214.05478603156	1996.51264162901	341.210888130027	0	0	0	0	0	0	0	0	0	0.0216415327739974	0.014325683343092	0.00296753883078021
67	110415.666883226	55704.1084144272	5342.56861649692	0	0	0	0	0	0	0	0	0	693.483936109091	380.520582699286	49.3591112502038	45240.2376786912	23920.5971593967	2708.94766595255	0	0	0	0	0	0	0	0	0	70.6726586810829	38.9277555833946	5.11484937833976	3214.01769334646	1996.48591360035	341.204307064292	0	0	0	0	0	0	0	0	0	0.036696407457695	0.0237190941114075	0.00460278667457986
